t (s),Actual,Predicted_RF,Predicted_DT,Absolute Error RF,Absolute Error DT,Squared Error RF,Squared Error DT,SST,,,52.84811719
9882,52.679673,52.69861509,52.70316423,0.018942092,0.023491233,0.000358803,0.000551838,0.028373445,,,
9883,52.679673,52.69674566,52.70277913,0.017072661,0.023106131,0.000291476,0.000533893,0.028373445,,,
9884,52.698375,52.69488796,52.70240645,0.003487041,0.004031452,1.21595E-05,1.62526E-05,0.022422723,,,
9885,52.698375,52.69606261,52.70234246,0.002312391,0.00396746,5.34715E-06,1.57407E-05,0.022422723,,,
9886,52.693808,52.69629483,52.70228047,0.002486829,0.008472469,6.18432E-06,7.17827E-05,0.023811326,,,
9887,52.693808,52.69614474,52.70215012,0.002336742,0.008342123,5.46036E-06,6.9591E-05,0.023811326,,,
9888,52.6971,52.69627479,52.70202373,0.000825213,0.004923727,6.80977E-07,2.42431E-05,0.022806192,,,
9889,52.6971,52.69672534,52.70195024,0.000374659,0.004850239,1.40369E-07,2.35248E-05,0.022806192,,,
9890,52.695639,52.69716796,52.70187891,0.00152896,0.006239912,2.33772E-06,3.89365E-05,0.023249598,,,
9891,52.695639,52.69719161,52.69688473,0.001552611,0.001245733,2.4106E-06,1.55185E-06,0.023249598,,,
9892,52.67882,52.69659751,52.69685765,0.017777508,0.018037652,0.00031604,0.000325357,0.028661539,,,
9893,52.67882,52.69320286,52.69647387,0.014382862,0.017653872,0.000206867,0.000311659,0.028661539,,,
9894,52.692203,52.69232342,52.69610608,0.000120422,0.003903083,1.45014E-08,1.52341E-05,0.024309235,,,
9895,52.692203,52.6929482,52.69602643,0.000745203,0.003823429,5.55328E-07,1.46186E-05,0.024309235,,,
9896,52.697572,52.69383681,52.69594996,0.003735188,0.00162204,1.39516E-05,2.63101E-06,0.022663854,,,
9897,52.697572,52.69399737,52.69598176,0.003574626,0.001590235,1.2778E-05,2.52885E-06,0.022663854,,,
9898,52.684997,52.69488757,52.69601235,0.009890569,0.011015346,9.78234E-05,0.000121338,0.026608196,,,
9899,52.684997,52.69386858,52.69580451,0.008871577,0.010807509,7.87049E-05,0.000116802,0.026608196,,,
9900,52.696601,52.69320156,52.69560437,0.003399442,0.00099663,1.15562E-05,9.93271E-07,0.022957156,,,
9901,52.696601,52.69386217,52.69562249,0.002738834,0.000978509,7.50121E-06,9.5748E-07,0.022957156,,,
9902,52.684801,52.69363179,52.69563996,0.008830787,0.010838964,7.79828E-05,0.000117483,0.026672178,,,
9903,52.684801,52.69301365,52.69544981,0.008212652,0.010648807,6.74477E-05,0.000113397,0.026672178,,,
9904,52.686406,52.69332067,52.69526621,0.006914674,0.008860207,4.78127E-05,7.85033E-05,0.026150509,,,
9905,52.686406,52.69282566,52.69511603,0.006419656,0.008710034,4.1212E-05,7.58647E-05,0.026150509,,,
9906,52.681137,52.69239223,52.69497087,0.011255228,0.013833867,0.00012668,0.000191376,0.027882384,,,
9907,52.681137,52.69114941,52.69474408,0.010012406,0.013607082,0.000100248,0.000185153,0.027882384,,,
9908,52.691665,52.69063662,52.69452461,0.001028385,0.002859613,1.05757E-06,8.17739E-06,0.024477288,,,
9909,52.691665,52.69071301,52.69447922,0.000951989,0.002814222,9.06283E-07,7.91985E-06,0.024477288,,,
9910,52.687275,52.69086392,52.69443525,0.003588923,0.00716025,1.28804E-05,5.12692E-05,0.02587021,,,
9911,52.687275,52.69061836,52.69432509,0.003343362,0.007050092,1.11781E-05,4.97038E-05,0.02587021,,,
9912,52.668273,52.69039887,52.69421827,0.022125873,0.025945273,0.000489554,0.000673157,0.032343933,,,
9913,52.668273,52.6871241,52.69383103,0.018851102,0.02555803,0.000355364,0.000653213,0.032343933,,,
9914,52.680241,52.68643388,52.69345518,0.006192883,0.013214176,3.83518E-05,0.000174614,0.028182415,,,
9915,52.680241,52.68659673,52.69326367,0.006355725,0.013022667,4.03952E-05,0.00016959,0.028182415,,,
9916,52.676254,52.68580244,52.69307763,0.009548439,0.016823629,9.11727E-05,0.000283034,0.029536956,,,
9917,52.676254,52.68498524,52.6746564,0.008731241,0.0015976,7.62346E-05,2.55233E-06,0.029536956,,,
9918,52.694427,52.68316995,52.67492267,0.01125705,0.019504333,0.000126721,0.000380419,0.023620675,,,
9919,52.694427,52.68449131,52.68273712,0.009935691,0.011689882,9.8718E-05,0.000136653,0.023620675,,,
9920,52.687546,52.68553911,52.68338656,0.002006893,0.004159444,4.02762E-06,1.7301E-05,0.025783107,,,
9921,52.687546,52.68579763,52.68360547,0.00174837,0.003940526,3.0568E-06,1.55277E-05,0.025783107,,,
9922,52.676784,52.68587964,52.6838025,0.009095637,0.0070185,8.27306E-05,4.92593E-05,0.029355062,,,
9923,52.676784,52.68488061,52.68346829,0.008096613,0.006684286,6.55551E-05,4.46797E-05,0.029355062,,,
9924,52.682803,52.68366477,52.68316445,0.000861772,0.000361455,7.42651E-07,1.30649E-07,0.027328781,,,
9925,52.682803,52.68357215,52.68314874,0.000769147,0.000345739,5.91587E-07,1.19536E-07,0.027328781,,,
9926,52.688716,52.68445794,52.68313433,0.004258063,0.005581667,1.81311E-05,3.1155E-05,0.025408739,,,
9927,52.688716,52.68488325,52.6833576,0.003832746,0.0053584,1.46899E-05,2.87125E-05,0.025408739,,,
9928,52.69066,52.68423426,52.68356369,0.006425736,0.007096308,4.12901E-05,5.03576E-05,0.024792767,,,
9929,52.69066,52.6848642,52.68382652,0.005795802,0.006833481,3.35913E-05,4.66965E-05,0.024792767,,,
9930,52.68469,52.68547832,52.68407057,0.000788323,0.000619429,6.21453E-07,3.83692E-07,0.026708446,,,
9931,52.68469,52.68498246,52.68409193,0.00029246,0.000598069,8.55327E-08,3.57686E-07,0.026708446,,,
9932,52.691026,52.68503699,52.68650516,0.005989009,0.004520842,3.58682E-05,2.0438E-05,0.024677642,,,
9933,52.691026,52.68526804,52.68662108,0.005757964,0.004404923,3.31541E-05,1.94033E-05,0.024677642,,,
9934,52.681502,52.68576235,52.6867312,0.004260352,0.0052292,1.81506E-05,2.73445E-05,0.027760622,,,
9935,52.681502,52.68582617,52.68660366,0.004324165,0.005101659,1.86984E-05,2.60269E-05,0.027760622,,,
9936,52.685835,52.68537257,52.68648219,0.000462431,0.00064719,2.13842E-07,4.18856E-07,0.026335509,,,
9937,52.685835,52.68582825,52.68646714,6.74511E-06,0.00063214,4.54966E-11,3.996E-07,0.026335509,,,
9938,52.689804,52.68584216,52.68645277,0.003961839,0.003351227,1.56962E-05,1.12307E-05,0.025063066,,,
9939,52.689804,52.6858973,52.68652724,0.003906699,0.003276756,1.52623E-05,1.07371E-05,0.025063066,,,
9940,52.68106,52.68625909,52.68659848,0.00519909,0.005538478,2.70305E-05,3.06747E-05,0.027908105,,,
9941,52.68106,52.68582921,52.68648064,0.004769209,0.005420638,2.27454E-05,2.93833E-05,0.027908105,,,
9942,52.684563,52.68563607,52.68636771,0.001073068,0.001804708,1.15147E-06,3.25697E-06,0.026749973,,,
9943,52.684563,52.68582464,52.68633088,0.001261636,0.001767878,1.59172E-06,3.12539E-06,0.026749973,,,
9944,52.683965,52.68559719,52.68629552,0.001632187,0.00233052,2.66403E-06,5.43132E-06,0.026945941,,,
9945,52.683965,52.68549043,52.68624982,0.001525431,0.002284824,2.32694E-06,5.22042E-06,0.026945941,,,
9946,52.676719,52.68544322,52.68620588,0.008724217,0.009486885,7.6112E-05,9.0001E-05,0.02937734,,,
9947,52.676719,52.68475132,52.68602689,0.008032319,0.009307887,6.45181E-05,8.66368E-05,0.02937734,,,
9948,52.69153,52.68379527,52.68585452,0.007734734,0.005675481,5.98261E-05,3.22111E-05,0.024519548,,,
9949,52.69153,52.68455417,52.68595771,0.006975835,0.005572291,4.86623E-05,3.10504E-05,0.024519548,,,
9950,52.67587,52.6852168,52.68605721,0.009346795,0.010187214,8.73626E-05,0.000103779,0.029669094,,,
9951,52.67587,52.68369116,52.68587849,0.007821158,0.010008491,6.11705E-05,0.00010017,0.029669094,,,
9952,52.700194,52.68342972,52.68570593,0.016764282,0.014488069,0.000281041,0.000209904,0.02188127,,,
9953,52.700194,52.68769416,52.68595149,0.012499844,0.014242508,0.000156246,0.000202849,0.02188127,,,
9954,52.67978,52.68856995,52.68618887,0.008789949,0.006408867,7.72632E-05,4.10736E-05,0.02833741,,,
9955,52.67978,52.68596075,52.6860838,0.006180747,0.006303803,3.82016E-05,3.97379E-05,0.02833741,,,
9956,52.690057,52.68726468,52.68598213,0.00279232,0.004074871,7.79705E-06,1.66046E-05,0.024983024,,,
9957,52.690057,52.68623491,52.68604681,0.003822087,0.00401019,1.46083E-05,1.60816E-05,0.024983024,,,
9958,52.682012,52.68650551,52.68610947,0.004493509,0.004097469,2.01916E-05,1.67893E-05,0.027590934,,,
9959,52.682012,52.68520041,52.68604643,0.003188409,0.004034431,1.01659E-05,1.62766E-05,0.027590934,,,
9960,52.680522,52.68508596,52.6859853,0.004563962,0.005463303,2.08297E-05,2.98477E-05,0.028088148,,,
9961,52.680522,52.68487196,52.68590376,0.004349958,0.005381761,1.89221E-05,2.89634E-05,0.028088148,,,
9962,52.686861,52.68500129,52.68582462,0.001859707,0.001036382,3.45851E-06,1.07409E-06,0.026003559,,,
9963,52.686861,52.68481716,52.68583964,0.002043838,0.001021362,4.17728E-06,1.04318E-06,0.026003559,,,
9964,52.687997,52.68495988,52.68585423,0.003037122,0.002142771,9.22411E-06,4.59147E-06,0.025638475,,,
9965,52.687997,52.68507785,52.68588441,0.002919147,0.002112592,8.52142E-06,4.46304E-06,0.025638475,,,
9966,52.695859,52.68691952,52.68591375,0.008939479,0.00994525,7.99143E-05,9.8908E-05,0.023182556,,,
9967,52.695859,52.6881805,52.68604999,0.007678498,0.009809014,5.89593E-05,9.62167E-05,0.023182556,,,
9968,52.694912,52.68730529,52.68502706,0.007606708,0.009884944,5.7862E-05,9.77121E-05,0.02347183,,,
9969,52.694912,52.68812536,52.6974036,0.006786642,0.0024916,4.60585E-05,6.20807E-06,0.02347183,,,
9970,52.684735,52.68658128,52.68502706,0.001846279,0.000292056,3.40875E-06,8.52964E-08,0.02669374,,,
9971,52.684735,52.68673216,52.68502305,0.001997163,0.000288055,3.98866E-06,8.29756E-08,0.02669374,,,
9972,52.687891,52.68881399,52.69698833,0.000922989,0.009097333,8.51908E-07,8.27615E-05,0.025672432,,,
9973,52.687891,52.68728221,52.68429112,0.00060879,0.003599877,3.70625E-07,1.29591E-05,0.025672432,,,
9974,52.675013,52.68643608,52.68434567,0.011423076,0.009332667,0.000130487,8.70987E-05,0.029965061,,,
9975,52.675013,52.68565378,52.68420637,0.010640782,0.009193373,0.000113226,8.45181E-05,0.029965061,,,
9976,52.684065,52.68819526,52.69698833,0.004130261,0.012923333,1.70591E-05,0.000167013,0.026913121,,,
9977,52.684065,52.68736128,52.69289918,0.003296284,0.008834182,1.08655E-05,7.80428E-05,0.026913121,,,
9978,52.694593,52.68725496,52.692163,0.007338044,0.00243,5.38469E-05,5.9049E-06,0.023569677,,,
9979,52.694593,52.68805025,52.69234992,0.00654275,0.002243077,4.28076E-05,5.03139E-06,0.023569677,,,
9980,52.692552,52.68902662,52.69251014,0.003525385,4.18571E-05,1.24283E-05,1.75202E-09,0.024200528,,,
9981,52.692552,52.68916454,52.69251293,0.003387463,3.90667E-05,1.14749E-05,1.5262E-09,0.024200528,,,
9982,52.683995,52.68624787,52.68376475,0.002252874,0.00023025,5.07544E-06,5.30151E-08,0.026936093,,,
9983,52.683995,52.68615756,52.68376829,0.002162562,0.000226708,4.67668E-06,5.13964E-08,0.026936093,,,
9984,52.681776,52.6887796,52.69251538,0.007003604,0.010739375,4.90505E-05,0.000115334,0.027669391,,,
9985,52.681776,52.68820818,52.69188365,0.006432184,0.010107647,4.1373E-05,0.000102165,0.027669391,,,
9986,52.680128,52.68589937,52.68377173,0.005771375,0.003643727,3.33088E-05,1.32767E-05,0.028220368,,,
9987,52.680128,52.68566546,52.68371734,0.005537462,0.003589343,3.06635E-05,1.28834E-05,0.028220368,,,
9988,52.681476,52.68772297,52.69132211,0.006246968,0.009846111,3.90246E-05,9.69459E-05,0.027769286,,,
9989,52.681476,52.68680201,52.69080389,0.005326008,0.009327895,2.83664E-05,8.70096E-05,0.027769286,,,
9990,52.678013,52.68662238,52.68910067,0.00860938,0.011087667,7.41214E-05,0.000122936,0.028935435,,,
9991,52.678013,52.68605501,52.688743,0.008042005,0.01073,6.46738E-05,0.000115133,0.028935435,,,
9992,52.677139,52.68565267,52.6854025,0.008513665,0.0082635,7.24825E-05,6.82854E-05,0.029233541,,,
9993,52.677139,52.68486108,52.68530965,0.007722079,0.008170652,5.96305E-05,6.67595E-05,0.029233541,,,
9994,52.67823,52.68465765,52.68521887,0.006427655,0.006988867,4.13147E-05,4.88443E-05,0.028861657,,,
9995,52.67823,52.68417686,52.68514207,0.005946863,0.006912066,3.53652E-05,4.77767E-05,0.028861657,,,
9996,52.693213,52.68325766,52.68506693,0.009955339,0.008146065,9.91088E-05,6.63584E-05,0.023995308,,,
9997,52.693213,52.68452159,52.68515453,0.008691408,0.008058473,7.55406E-05,6.4939E-05,0.023995308,,,
9998,52.688456,52.68589235,52.68524026,0.002563652,0.003215745,6.57231E-06,1.0341E-05,0.025491696,,,
9999,52.688456,52.68587847,52.68527411,0.002577525,0.003181895,6.64364E-06,1.01245E-05,0.025491696,,,
10000,52.68364,52.68582556,52.68530725,0.002185564,0.00166725,4.77669E-06,2.77972E-06,0.027052746,,,
10001,52.68364,52.68596844,52.68529006,0.002328438,0.001650062,5.42162E-06,2.7227E-06,0.027052746,,,
10002,52.686553,52.68582656,52.68527322,0.000726441,0.001279776,5.27717E-07,1.63783E-06,0.026102987,,,
10003,52.686553,52.68582568,52.68528615,0.000727317,0.001266848,5.2899E-07,1.60491E-06,0.026102987,,,
10004,52.680186,52.68589889,52.68529882,0.005712885,0.00511282,3.26371E-05,2.61409E-05,0.028200885,,,
10005,52.680186,52.68550654,52.6852482,0.005320539,0.005062198,2.83081E-05,2.56258E-05,0.028200885,,,
10006,52.684866,52.68534632,52.68519857,0.000480321,0.000332569,2.30709E-07,1.10602E-07,0.026650951,,,
10007,52.684866,52.68524052,52.68519534,0.00037452,0.00032934,1.40265E-07,1.08465E-07,0.026650951,,,
10008,52.68483,52.68523026,52.68519217,0.000400265,0.000362173,1.60212E-07,1.31169E-07,0.026662706,,,
10009,52.68483,52.68514781,52.68518872,0.000317811,0.000358724,1.01004E-07,1.28683E-07,0.026662706,,,
10010,52.684708,52.68519697,52.68518534,0.000488967,0.00047734,2.39088E-07,2.27853E-07,0.026702563,,,
10011,52.684708,52.68526807,52.68518088,0.000560069,0.000472879,3.13677E-07,2.23614E-07,0.026702563,,,
10012,52.684072,52.6852136,52.6851765,0.001141598,0.0011045,1.30325E-06,1.21992E-06,0.026910824,,,
10013,52.684072,52.68503475,52.68516637,0.000962747,0.001094367,9.26881E-07,1.19764E-06,0.026910824,,,
10014,52.694096,52.68500583,52.68515642,0.009090169,0.008939582,8.26312E-05,7.99161E-05,0.023722527,,,
10015,52.694096,52.68553173,52.68523695,0.008564273,0.008859045,7.33468E-05,7.84827E-05,0.023722527,,,
10016,52.673409,52.685667,52.68531605,0.012258001,0.011907054,0.000150259,0.000141778,0.030522952,,,
10017,52.673409,52.68403016,52.68521068,0.010621164,0.011801681,0.000112809,0.00013928,0.030522952,,,
10018,52.687719,52.68352651,52.68510716,0.004192485,0.002611842,1.75769E-05,6.82172E-06,0.025727579,,,
10019,52.687719,52.68414148,52.68512987,0.003577523,0.00258913,1.27987E-05,6.7036E-06,0.025727579,,,
10020,52.672185,52.68433829,52.68515219,0.012153295,0.01296719,0.000147703,0.000168148,0.030952135,,,
10021,52.672185,52.68351807,52.68504136,0.011333068,0.012856359,0.000128438,0.000165286,0.030952135,,,
10022,52.680862,52.68248587,52.68493241,0.001623871,0.004070407,2.63696E-06,1.65682E-05,0.027974299,,,
10023,52.680862,52.68267374,52.6848982,0.00181174,0.004036202,3.2824E-06,1.62909E-05,0.027974299,,,
10024,52.671037,52.68262895,52.68486457,0.01159195,0.013827567,0.000134373,0.000191202,0.031357394,,,
10025,52.671037,52.68111043,52.68475029,0.010073432,0.013713289,0.000101474,0.000188054,0.031357394,,,
10026,52.680664,52.67975308,52.67469467,0.000910915,0.005969333,8.29767E-07,3.56329E-05,0.028040571,,,
10027,52.680664,52.67971867,52.67737164,0.00094533,0.003292364,8.9365E-07,1.08397E-05,0.028040571,,,
10028,52.673281,52.68033203,52.677646,0.007051031,0.004365,4.9717E-05,1.90532E-05,0.030567693,,,
10029,52.673281,52.67965985,52.67731023,0.006378847,0.004029231,4.06897E-05,1.62347E-05,0.030567693,,,
10030,52.67726,52.68033011,52.67702243,0.003070109,0.000237571,9.42557E-06,5.64402E-08,0.029192179,,,
10031,52.67726,52.68015601,52.67703827,0.002896009,0.000221733,8.38687E-06,4.91657E-08,0.029192179,,,
10032,52.680505,52.67978652,52.67705213,0.000718476,0.003452875,5.16208E-07,1.19223E-05,0.028093846,,,
10033,52.680505,52.67991194,52.67725524,0.000593065,0.003249765,3.51726E-07,1.0561E-05,0.028093846,,,
10034,52.678191,52.67985524,52.67743578,0.001664239,0.000755222,2.76969E-06,5.70361E-07,0.02887491,,,
10035,52.678191,52.67977863,52.67747553,0.001587634,0.000715474,2.52058E-06,5.11903E-07,0.02887491,,,
10036,52.670869,52.67945874,52.6775113,0.008589742,0.0066423,7.37837E-05,4.41201E-05,0.031416921,,,
10037,52.670869,52.67846545,52.677195,0.007596449,0.006326,5.7706E-05,4.00183E-05,0.031416921,,,
10038,52.676418,52.67790148,52.67690745,0.001483485,0.000489455,2.20073E-06,2.39566E-07,0.029480612,,,
10039,52.676418,52.67762562,52.67688617,0.001207624,0.000468174,1.45835E-06,2.19187E-07,0.029480612,,,
10040,52.683842,52.67725523,52.6777954,0.006586773,0.0060466,4.33856E-05,3.65614E-05,0.026986338,,,
10041,52.683842,52.67793358,52.67714568,0.005908421,0.00669632,3.49094E-05,4.48407E-05,0.026986338,,,
10042,52.684905,52.67861395,52.67740323,0.006291052,0.007501769,3.95773E-05,5.62765E-05,0.026638219,,,
10043,52.684905,52.67889284,52.67768107,0.006012164,0.007223926,3.61461E-05,5.21851E-05,0.026638219,,,
10044,52.670713,52.6791417,52.67793907,0.008428697,0.007226071,7.10429E-05,5.22161E-05,0.031472247,,,
10045,52.670713,52.67888708,52.6776899,0.008174076,0.006976897,6.68155E-05,4.86771E-05,0.031472247,,,
10046,52.677353,52.67888165,52.6843735,0.001528647,0.0070205,2.33676E-06,4.92874E-05,0.029160409,,,
10047,52.677353,52.67868165,52.67642885,0.001328645,0.000924148,1.7653E-06,8.5405E-07,0.029160409,,,
10048,52.676048,52.67843248,52.67646186,0.002384482,0.000413857,5.68575E-06,1.71278E-07,0.029607806,,,
10049,52.676048,52.67830135,52.67644759,0.002253352,0.000399586,5.0776E-06,1.59669E-07,0.029607806,,,
10050,52.672099,52.6781922,52.67643427,0.006093205,0.004335267,3.71271E-05,1.87945E-05,0.030982403,,,
10051,52.672099,52.67771813,52.67629442,0.005619134,0.004195419,3.15747E-05,1.76015E-05,0.030982403,,,
10052,52.68355,52.67733257,52.67616331,0.006217434,0.007386687,3.86565E-05,5.45632E-05,0.02708236,,,
10053,52.68355,52.67834095,52.67638715,0.005209052,0.007162848,2.71342E-05,5.13064E-05,0.02708236,,,
10054,52.682127,52.67796265,52.676084,0.00416435,0.006043,1.73418E-05,3.65178E-05,0.027552743,,,
10055,52.682127,52.67804097,52.67627894,0.004086029,0.005848065,1.66956E-05,3.41999E-05,0.027552743,,,
10056,52.674818,52.67876588,52.6824125,0.003947877,0.0075945,1.55857E-05,5.76764E-05,0.030032609,,,
10057,52.674818,52.67843065,52.67684859,0.003612648,0.002030595,1.30512E-05,4.12331E-06,0.030032609,,,
10058,52.673053,52.67812059,52.67679516,0.005067586,0.003742158,2.56804E-05,1.40037E-05,0.030647471,,,
10059,52.673053,52.67790163,52.67669921,0.004848632,0.003646205,2.35092E-05,1.32948E-05,0.030647471,,,
10060,52.669714,52.67767951,52.67660805,0.007965513,0.00689405,6.34494E-05,4.75279E-05,0.031827698,,,
10061,52.669714,52.67747761,52.6764399,0.007763606,0.006725902,6.02736E-05,4.52378E-05,0.031827698,,,
10062,52.671807,52.67705313,52.67627976,0.005246133,0.004472762,2.75219E-05,2.00056E-05,0.031085283,,,
10063,52.671807,52.67652825,52.67617574,0.004721254,0.004368744,2.22902E-05,1.90859E-05,0.031085283,,,
10064,52.663422,52.67622285,52.67607645,0.012800851,0.012654455,0.000163862,0.000160135,0.034112313,,,
10065,52.663422,52.67520064,52.67036714,0.011778644,0.006945143,0.000138736,4.8235E-05,0.034112313,,,
10066,52.67918,52.67468666,52.669499,0.00449334,0.009681,2.01901E-05,9.37218E-05,0.028539774,,,
10067,52.67918,52.67505102,52.67057467,0.004128983,0.008605333,1.70485E-05,7.40518E-05,0.028539774,,,
10068,52.674139,52.67639906,52.6714352,0.00226006,0.0027038,5.10787E-06,7.31053E-06,0.030268411,,,
10069,52.674139,52.67571672,52.671681,0.001577722,0.002458,2.48921E-06,6.04176E-06,0.030268411,,,
10070,52.68104,52.67594606,52.67230471,0.005093939,0.008735286,2.59482E-05,7.63052E-05,0.027914787,,,
10071,52.68104,52.67625069,52.67288707,0.004789308,0.008152933,2.29375E-05,6.64703E-05,0.027914787,,,
10072,52.68313,52.67571847,52.67339662,0.007411527,0.009733375,5.49307E-05,9.47386E-05,0.027220773,,,
10073,52.68313,52.67685599,52.67583057,0.006274011,0.007299429,3.93632E-05,5.32817E-05,0.027220773,,,
10074,52.67328,52.67805022,52.6809815,0.004770216,0.0077015,2.2755E-05,5.93131E-05,0.030568043,,,
10075,52.67328,52.67737749,52.67441505,0.004097493,0.001135053,1.67894E-05,1.28834E-06,0.030568043,,,
10076,52.679644,52.67722719,52.6743583,0.002416805,0.0052857,5.84095E-06,2.79386E-05,0.028383216,,,
10077,52.679644,52.6773086,52.67461,0.002335399,0.005034,5.45409E-06,2.53412E-05,0.028383216,,,
10078,52.668155,52.67724438,52.67836823,0.009089384,0.010213231,8.26169E-05,0.00010431,0.03238639,,,
10079,52.668155,52.67618912,52.67454822,0.008034124,0.006393217,6.45471E-05,4.08732E-05,0.03238639,,,
10080,52.67702,52.67459369,52.67428183,0.002426308,0.002738167,5.88697E-06,7.49756E-06,0.029274248,,,
10081,52.67702,52.67538935,52.67439136,0.001630647,0.00262864,2.65901E-06,6.90975E-06,0.029274248,,,
10082,52.680675,52.67598459,52.67449246,0.004690413,0.006182538,2.2E-05,3.82238E-05,0.028036887,,,
10083,52.680675,52.67627606,52.67472144,0.004398941,0.005953556,1.93507E-05,3.54448E-05,0.028036887,,,
10084,52.662964,52.67647496,52.67590229,0.013510964,0.012938286,0.000182546,0.000167399,0.034281704,,,
10085,52.662964,52.67436069,52.662964,0.011396694,0,0.000129885,0,0.034281704,,,
10086,52.674006,52.67317836,52.662964,0.000827644,0.011042,6.84994E-07,0.000121926,0.030314706,,,
10087,52.674006,52.67417672,52.66664467,0.000170719,0.007361333,2.91451E-08,5.41892E-05,0.030314706,,,
10088,52.678689,52.67470594,52.668485,0.003983056,0.010204,1.58647E-05,0.000104122,0.028705912,,,
10089,52.678689,52.67541376,52.67426615,0.003275243,0.004422848,1.07272E-05,1.95616E-05,0.028705912,,,
10090,52.688065,52.67565836,52.67439624,0.01240664,0.013668765,0.000153925,0.000186835,0.025616704,,,
10091,52.688065,52.67762943,52.67904532,0.010435566,0.009019684,0.000108901,8.13547E-05,0.025616704,,,
10092,52.686464,52.68056821,52.688065,0.005895788,0.001601,3.47603E-05,2.5632E-06,0.026131754,,,
10093,52.686464,52.68056597,52.68753133,0.005898029,0.001067333,3.47867E-05,1.1392E-06,0.026131754,,,
10094,52.67648,52.68021269,52.6872645,0.003732693,0.0107845,1.3933E-05,0.000116305,0.029459325,,,
10095,52.67648,52.67927144,52.6851076,0.002791438,0.0086276,7.79212E-06,7.44355E-05,0.029459325,,,
10096,52.687443,52.67928854,52.68005036,0.008154464,0.007392636,6.64953E-05,5.46511E-05,0.025816195,,,
10097,52.687443,52.67961368,52.68420871,0.007829322,0.003234286,6.12983E-05,1.04606E-05,0.025816195,,,
10098,52.68264,52.67995303,52.684613,0.002686974,0.001973,7.21983E-06,3.89273E-06,0.0273827,,,
10099,52.68264,52.67975128,52.68439378,0.002888721,0.001753778,8.34471E-06,3.07574E-06,0.0273827,,,
10100,52.675445,52.68013816,52.6842184,0.004693162,0.0087734,2.20258E-05,7.69725E-05,0.029815685,,,
10101,52.675445,52.67958025,52.68238113,0.004135253,0.006936133,1.71003E-05,4.81099E-05,0.029815685,,,
10102,52.666658,52.67830846,52.67545614,0.011650463,0.008798138,0.000135733,7.74072E-05,0.032927438,,,
10103,52.666658,52.67774278,52.67530702,0.011084783,0.008649017,0.000122872,7.48055E-05,0.032927438,,,
10104,52.686626,52.67765995,52.68043443,0.008966052,0.006191571,8.03901E-05,3.83356E-05,0.026079404,,,
10105,52.686626,52.67855114,52.68064793,0.008074863,0.005978069,6.52034E-05,3.57373E-05,0.026079404,,,
10106,52.684041,52.67726147,52.67570519,0.006779527,0.008335806,4.5962E-05,6.94857E-05,0.026920996,,,
10107,52.684041,52.67789661,52.68095023,0.006144388,0.003090774,3.77535E-05,9.55289E-06,0.026920996,,,
10108,52.686005,52.67987605,52.68104681,0.00612895,0.004958188,3.7564E-05,2.45836E-05,0.026280362,,,
10109,52.686005,52.67995441,52.68119706,0.006050594,0.004807939,3.66097E-05,2.31163E-05,0.026280362,,,
10110,52.678835,52.68046612,52.68133847,0.001631123,0.002503471,2.66056E-06,6.26736E-06,0.02865646,,,
10111,52.678835,52.68017554,52.68126694,0.001340542,0.002431943,1.79705E-06,5.91435E-06,0.02865646,,,
10112,52.678288,52.68002093,52.68119939,0.001732933,0.002911389,3.00306E-06,8.47619E-06,0.028841954,,,
10113,52.678288,52.67978857,52.6811207,0.001500574,0.002832703,2.25172E-06,8.0242E-06,0.028841954,,,
10114,52.676984,52.67961426,52.68104616,0.002630257,0.004062158,6.91825E-06,1.65011E-05,0.029286569,,,
10115,52.676984,52.67974969,52.680942,0.00276569,0.003958,7.64904E-06,1.56658E-05,0.029286569,,,
10116,52.673384,52.67878168,52.68084305,0.005397676,0.00745905,2.91349E-05,5.56374E-05,0.030531688,,,
10117,52.673384,52.67845245,52.68066112,0.005068454,0.007277122,2.56892E-05,5.29565E-05,0.030531688,,,
10118,52.663723,52.67820014,52.68048786,0.014477144,0.016764857,0.000209588,0.00028106,0.034001217,,,
10119,52.663723,52.6773949,52.67570581,0.013671896,0.011982805,0.000186921,0.000143588,0.034001217,,,
10120,52.680324,52.67722727,52.68171685,0.003096733,0.001392846,9.58976E-06,1.94002E-06,0.028154555,,,
10121,52.680324,52.6780752,52.68166526,0.002248803,0.001341259,5.05711E-06,1.79898E-06,0.028154555,,,
10122,52.67882,52.67703421,52.67555218,0.001785795,0.003267821,3.18906E-06,1.06787E-05,0.028661539,,,
10123,52.67882,52.67683204,52.67559354,0.001987959,0.003226456,3.95198E-06,1.041E-05,0.028661539,,,
10124,52.669825,52.67798057,52.68161736,0.008155569,0.011792357,6.65133E-05,0.00013906,0.031788105,,,
10125,52.669825,52.67711426,52.67574851,0.007289256,0.005923506,5.31333E-05,3.50879E-05,0.031788105,,,
10126,52.677148,52.67773683,52.68196658,0.000588826,0.004818583,3.46716E-07,2.32187E-05,0.029230464,,,
10127,52.677148,52.67780755,52.68177384,0.000659548,0.00462584,4.35003E-07,2.13984E-05,0.029230464,,,
10128,52.689494,52.67797324,52.68159592,0.011520758,0.007898077,0.000132728,6.23796E-05,0.025161316,,,
